drama_id,drama_name,native_name,year,synopsis,genres,tags,director,sc_writer,country,type,tot_eps,ep_duration,start_dt,end_dt,aired_on,org_net,tot_user_score,tot_num_user,tot_watched,content_rt,rank,popularity
705c14514667ec366ceb0cdd561af1294901e895c3b308bacc6874150b199cb5,Race,레이스,2023,"Office politics take center stage for marketer Park Yoon Jo, whose lack of an academic background wont deter her dedication to her work, and the smart and just Ryu Jae Min, who lacks any expectations towards their company.","Business,  Romance,  Drama,  Melodrama","Co-workers' Relationship, Workplace Setting, Office Setting, Senior-Junior Relationship, Public Relations, Warm Female Lead, Successful Female Lead, Hardworking Female Lead, Successful Male Lead",['Lee Dong Yoon'],['Kim Roo Ri'],South Korea,Drama,12,3480,10/5/23,14/6/23,Wednesday,Disney+ Hulu,7.3,456,2518,Not Yet Rated,6698,4149
c557daf8314a46b4d4a550b19fc8584a3195cb3c692616dcd887daff3ef9f243,It Was Spring,시작은 첫키스,2023,"Set in a high school in Mokpo, this webdrama perfectly reproduces various cultures and youth sensibilities such as music, dramas, movies, and fashion at a time, letting viewers to empathise and think about their memories.","Comedy,  Romance,  Youth,  Drama","Student Female Lead, Student Male Lead, School Setting, Spring Setting, Basketball Player Male Lead, Childhood Friends' Relationship, Teenager Female Lead, Teenager Male Lead, Short Length Series, 2000s",['Park Joon Sik'],,South Korea,Drama,8,1020,8/5/23,26/6/23,Monday,KBS1,6.8,19,336,Not Yet Rated,58767,13218
73a1806dd20fd5e2be71953a9975c165db1378163fb339390ff40e962d3a74bc,Tale of the Nine-Tailed 1938,구미호뎐 1938,2023,"An unexpected case leads Lee Yeon back in time to 1938, where he reencounters Ryu Hong Joo. Once a guardian spirit of the mountain in the west, she's now the owner of a high-end restaurant in the capital city of Gyeongseong. He also meets his younger brother Lee Rang. Meanwhile, another former guardian spirit and ex-friend Cheon Moo Young has become hostile. Lee Yeon struggles to return to the present, to his loved one.","Historical,  Horror,  Romance,  Fantasy","Nine-tailed Fox, Action, 1930s, Strong Male Lead, Bromance, Supernatural, Brothers' Relationship, Badass Male Lead, Nice Male Lead, Reincarnation","['Kang Shin Hyo', 'Jo Nam Hyung']",['Han Woo Ri'],South Korea,Drama,12,4200,6/5/23,11/6/23,"Saturday, Sunday",tvN,8.9,7632,24085,15+ - Teens 15 or older,105,503
e613ceb2cb8c2358f23354ac8f1e429ce6920f640f85fbed423c3d2b5b7a7651,All That We Loved,우리가 사랑했던 모든 것,2023,"Depicts the solid friendship and sincere love story of 18-year-old youths who cannot give up love or friendship. The drama deals with the unique subject of cellular memory, which hypothesizes that memory is transferred to organ transplant recipients.Go Yoo is an 18-year-old student inhis second year of Hara High School. Go Yoo grows taller everyday, and he is often praised as a genius at basketball, which he originally started in order to grow taller. Hes also a charming student who manages to at least do averagely in school despite not studying. Go Yoo is too busy to date, and hes preoccupied with protecting Joon Hee, but after he donates his kidney to Joon Hee, he becomes rivals in love with Joon Hee for the schools No. 1 student and his first love So Yeondue tocellular memory syndrome.","Romance,  Youth","Student Female Lead, Student Male Lead, School Setting, Teenager Female Lead, Teenager Male Lead, Miniseries, High School, First Love, Love Triangle, Bromance",['Kim Jin Sung'],['Kang Yoon'],South Korea,Drama,8,2100,5/5/23,26/5/23,Friday,TVING,7.7,1659,6450,15+ - Teens 15 or older,4098,2006
ab44aa9fa8d74331a5270b394a7278c01ff0df567144e15f7a4ee105c66a9c00,Love Mate,러브메이트,2023,"As a team leader, Seo Lee Joon is anything but soft. A leader at So What Media, Lee Joons content production team is one of the companys best but by demanding the best from his team, hes developed a reputation as the companys toughest team leader. Seen by all as an iron-clad man whos set in his ways, everyone is surprised when it becomes apparent that the companys new employee, Jeong Ha Ram, has started to get under his skin.A very straightforward type of person, Ha Ram hides nothing about himself, including his sincere beliefs about love. Skeptical of love himself, Lee Joon has a hard time understanding how Ha Ram can be so open about love. Even more confusing for Lee Joon is trying to understand the feelings that he seems to be developing for the companys newest employee. Finding themselves in a bit of a push-and-pull relationship, Lee Joon and Ha Ram begin to understand each other better, as they slowly learn about each others past and present struggles. Drawing ever closer, will this unlikely pair learn to let go of the past and allow themselves the freedom to experience true love?","Comedy,  Romance,  Drama","Office Worker Male Lead, Team Leader Male Lead, Gay Male Lead, Straightforward Male Lead, Gay Romance, Workplace Romance, Superior/Subordinate Relationship, Love At First Sight, LGBTQ+, Gay Supporting Character",['So Joon Moon'],,South Korea,Drama,8,1200,4/5/23,25/5/23,Thursday,,7.5,6545,12682,15+ - Teens 15 or older,5801,1095
ce44895c8e30299da915e8e93621b4ab6b17f61a231cad57144a21b59fc0f12d,My Perfect Stranger,"어쩌다 마주친, 그대",2023,"Yoon Hae Joon is the youngest anchor to ever work at his broadcasting station. He is calm and straightforward as a journalist and kind in his personal life. On the other hand, Baek Yoon Young dreamed of becoming a writer but wound up working at a publishing company. The two somehow travel back in time to the year 1987. There, Yoon Hae Joon tries to find the truth behind a serial murder case while Baek Yoon Young attempts to prevent her parents from marrying. They soon realize that their objectives are connected. ","Mystery,  Romance,  Drama,  Sci-Fi","Time Travel, 1980s, Murder, Investigation, Calm Male Lead, Smart Male Lead, Death, News Presenter Male Lead, Editor Female Lead, Journalist Male Lead","['Kang Soo Yeon', 'Lee Woong Hee']",['Baek So Yeon'],South Korea,Drama,16,4200,1/5/23,20/6/23,"Monday, Tuesday",KBS2 ViuTV,8.6,5215,14819,15+ - Teens 15 or older,328,928
cc3b667cfcafc4716bef2b483e4b2ed2709d2093b868e21521705caaf0a1c4a3,Finland Papa,핀란드 파파,2023,"Lee Yu Ri is a young woman recently rocked by the death of her grandmother, her most beloved family member. Heartbroken, she decides to try to make a new start by finding a job and interviews at a caf named Finland Papa operated by a mysterious figure known only as Papa. When she arrives, the staff members give her a meal and eat with her. She proceeds to do so  only to discover that eating was actually her interview!Lee Yu Ri lands the job, but is soon flummoxed to learn that the other staff members, like her, have no idea who Papa is. She also comes to learn that the staff members must take on family names and must always dine together to maintain family harmony. This rule echoes sage words her grandmother once told her. It also reminds her of her closest friend and first love Baek Woo Hyun. When they were younger, Baek Woo Hyun would never let Lee Yu Ri eat alone and always did his best to raise her spirits. Their parting was sad. Could working at Finland Papa somehow lead to their reconciliation?","Romance,  Life,  Drama","Café Setting, Found Family, Healing, Barista Female Lead, Café Owner Male Lead, Gambler Supporting Character, Part-time Worker Female Lead, Absent Mother, Childhood To Working Life, Abandonment Issues",,,South Korea,Drama,6,1680,29/4/23,14/5/23,"Saturday, Sunday",,7.4,506,1596,Not Yet Rated,6482,5563
7ad3404c6d6a212ff254c709ce21cc2c53aa47ec9f08b2b6e64f9006e03d4614,Dr. Romantic Season 3,낭만닥터 김사부3,2023,"At Doldam Hospital, Dr. Kim Sa Bu and his team are committed to saving lives. After three years, a state-of-the-art trauma centre is set to open, equipped with the latest in medical technology.Prior to the centre's official opening, however, a crisis unfolds on a North Korean ship that's drifted into South Korean waters. Doctors from Doldam Hospital fly out to help the critically injured aboard the ship. However, the patients need to be transported to the hospital. To complicate matters, the South Korean government wants the North Korean patients returned to their country as part of diplomatic efforts with their neighbouring country.Amidst the chaos, Cha Jin Manthe father of Cha Eun Jae and a former rival of Dr. Kim Sa Buis brought on board to run the new trauma centre. ","Romance,  Drama,  Medical","Hospital Setting, Teamwork, Genius Male Lead, Surgeon Male Lead, Neurosurgeon Male Lead, Hospital Director Male Lead, Doctor Female Lead, Doctor Male Lead, Hardworking Male Lead, Hardworking Female Lead",['Yoo In Shik'],['Kang Eun Kyung'],South Korea,Drama,16,4200,28/4/23,17/6/23,"Friday, Saturday",SBS,9,7588,19679,15+ - Teens 15 or older,49,664
df855bb14997060bc56e0483cef488242ae2734a40346f6c5a0477d2d4f4bf72,Happy Merry Ending,해피메리엔딩,2023,"Seung Jun is a singing coach and part-time singer at weddings, where he performs without any enthusiasm. He is insecure and withdrawn and has suffered panic attacks since being brutally dumped by his first love. Jae Hyun, a newly hired pianist at the wedding venue, becomes instantly besotted when he meets Seung Jun and immediately sets out to pursue him romantically. Seung Jun, while not rejecting Jae Hyuns advances outright, is unable to let anyone get close to him. As the two continue to work together at weddings, will the warm and outgoing Jae Hyun succeed in wearing down Seung Juns defences?","Romance,  Drama","Gay Male Lead, Gay Romance, Reserved Male Lead, LGBTQ+, Adapted From A Webtoon, Panic Disorder, Opposites Attract, Singer Male Lead, Company President",['Min Chae Yeon'],['Seok Bo Bae'],South Korea,Drama,8,900,27/4/23,19/5/23,"Thursday, Friday",,7.2,4942,10196,13+ - Teens 13 or older,7735,1333
78775d337448083e819c3e61c8f497e38a593707f7d003595650aa3ad14e96cc,The Good Bad Mother,나쁜엄마,2023,"Young Soon is a single mother and pig farmer who raised her son Kang Ho alone. Despite her love for him, her strict parenting caused Kang Ho to view her as a bad mother. As an adult, Kang Ho became a cold-hearted prosecutor and kept his distance from his mother. However, an unexpected accident caused him to return to his hometown and start over with Young Soon. Kang Ho's childhood friend Mi Joo, known for her warm heart and strong sense of justice, also reconnected with him after his accident, leading to a transformative experience for her.","Comedy,  Life,  Drama,  Family","Mean Mother, Mother-Son Relationship, Village Setting, Death Of A Husband, Age Regression, Farmer Female Lead, Illness, Family Relationship, Cold Man/Warm Woman, Childhood Friends' Relationship",['Shim Na Yeon'],['Bae Se Young'],South Korea,Drama,14,4200,26/4/23,8/6/23,"Wednesday, Thursday",jTBC Netflix TVING,8.9,16277,32756,15+ - Teens 15 or older,82,336
88167ca0a45800a0782a5a8efba5b73dcc1f5b9b145e67b53c2d5ccc54b9dbd7,Queen of Masks,가면의 여왕,2023,"Do Jae Yi is a human rights lawyer who has built up a large following on social media. She has a reputation for defending the vulnerable and victims of sexual crime. Ten years ago, she was the victim of a terrible, haunting crime. Now, she has become a veritable queen of masks. To most of the world, she is a paragon of justice. But behind closed doors, she is exploiting a corrupt politician. And she is secretly helping the current mayor to get out of messy situations  as part of her own plan to become the next mayor.Do Jae Yi is friends with two powerful women. The first is Joo Yoo Jung, the director of an influential arts foundation. The second is the hard-working and ambitious Yoon Hae Mi, who worked her way up from the bottom at a prestigious hotel to the position of Vice President. The three womens former friend, Go Yoo Na feels she was betrayed by the rest of the women. She moved to the USA in a bid to start her life again. But when she returns to South Korea in search of her missing daughter, her path crosses with those of her former friends. Could revenge be in the cards when they reunite?","Thriller,  Mystery,  Drama,  Melodrama","Best Friends' Relationship, Female Centered Plot, Betrayed By A Friend, Lawyer Female Lead, Evil Female Lead, Fight For Justice, Hardworking Female Lead, Smart Female Lead, Rich Female Lead, Death",['Kang Ho Jun'],['Im Do Wan'],South Korea,Drama,16,4800,24/4/23,13/6/23,"Monday, Tuesday",Channel A,7.4,249,1405,Not Yet Rated,6592,6018
d0a9321d74d489d9f17dd5ceec2ef5dbf9cfa73803e007945428573bbb9f2820,My 20th Twenty,나의 X같은 스무살,2023,"So Won was born in 1981, so she should be in her forties now, but when she became twenty in 2000, she encountered a witch by chance. So Won was cursed by the witch because she turned down her favour. The curse was ""to live as a twenty-year-old woman for the rest of her life."" At first, she thinks it will be a blessing but soon suffers from the pain of losing her beloved ones and making no progress. One day, So Won happens to spot the witch in a photo, so she heads to the resort in the photo's backdrop. To lift the curse, she sneaks in as a resort staff and meets Kang Hyun and Sang Wook there. (Souce: KOCOWA)","Music,  Supernatural","Short Length Series, Curse, Web Series",,,South Korea,Drama,12,900,21/4/23,27/5/23,"Friday, Saturday",,7.2,433,1609,15+ - Teens 15 or older,7526,5529
0011aff15fc9cc20a0a02cd7f0d415aab47e5b36d39a2f51d53b93c05e257788,Duty After School: Part 2,방과 후 전쟁활동 파트2,2023,Story of 3rd year students of Sungjin High School who started a 'real war' to fight against the attack of a mysterious creature that covered the sky. Will they be able to save the planet from doom?,"Action,  Thriller,  Drama,  Sci-Fi","Teamwork, Military, Survival, Monsters, Supernatural Being, Gore, Outerworld Invasion, Multiple Mains, Supernatural Phenomena, Student Female Lead",['Sung Yong Il'],['Lee Nam Gyu'],South Korea,Drama,4,4200,21/4/23,21/4/23,Friday,TVING,7.1,6267,10903,18+ Restricted (violence & profanity),7916,1250
